;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OO-TZA ;Airbus A300B4-203(F); Cargo ; 3 Jul 2000 ; 17 Jul 2009 ;N155TN WFBN Wells Fargo Bank Northwest ;;;
; OO-TZB ;Airbus A300B4-203(F); Cargo ; 29 Sep 2000 ; 7 Jan 2010 ;N261AX WFBN Wells Fargo Bank Northwest ;;;
; OO-TZC ;Airbus A300B4-203(F); Cargo ; 16 May 2001 ; 17 Jul 2009 ;N2101R WFBN Wells Fargo Bank Northwest ;;;
; OO-TZD ;Airbus A300B4-203(F); Cargo ; 1 Jul 2004 ; 10 Sep 2009 ;N247AX WFBN Wells Fargo Bank Northwest ;;;
; OE-IBZ ;Boeing 737-34S(BDSF); Cargo ; 12 Feb 2013 ; 24 May 2016 ;OE-IBZ ASL Airlines Belgium ;lsd ;;
; OO-TNA ;Boeing 737-3T0(SF); Cargo ; 1 Jul 2003 ; 12 Jul 2013 ;G-JMCO Atlantic Airlines ;lsd ;;
; OO-TNB ;Boeing 737-3T0(SF); Cargo ; 28 Nov 2003 ; 11 Oct 2013 ;G-JMCP West Atlantic UK ;lsd ;;
; OO-TNC ;Boeing 737-301(BDSF); Cargo ; 20 Aug 2004 ; 22 Sep 2014 ;G-JMCU West Atlantic UK ;lsd ;;
; OO-TND ;Boeing 737-301(BDSF); Cargo ; 7 Dec 2004 ; 15 Jun 2006 ; Written Off ;;;
; OO-TNE ;Boeing 737-3Q8(BDSF); Cargo ; May 2007 ; 22 Mar 2012 ;EI-ETW GECAS ;lsd ;;
; OO-TNF ;Boeing 737-3Q8(BDQC); Pax/Cargo ; 2 Nov 2005 ; 21 Jul 2011 ;G-GDFE Jet2 ;lsd ;;
; OO-TNG ;Boeing 737-3Y0(BDQC);; 24 May 2006 ; 17 Oct 2011 ;OY-JTH Jet Time ;lsd ;;
; OO-TNH ;Boeing 737-301(BDSF); Cargo ; 13 Sep 2006 ; 10 May 2012 ;EC-LTO Swiftair ;lsd ;;
; OO-TNI ;Boeing 737-301(BDSF); Cargo ; 16 Nov 2006 ; 5 Nov 2010 ;EC-LJI Swiftair ;lsd ;;
; OO-TNJ ;Boeing 737-301(BDSF); Cargo ; 21 Dec 2006 ; 12 Feb 2011 ;TF-BBI Bluebird Cargo ;lsd ;;
; OO-TNK ;Boeing 737-301(BDSF); Cargo ; 29 May 2007 ; 27 Apr 2011 ;OE-IAU GECAS ;lsd ;;
; OO-TNL ;Boeing 737-34S(BDSF); Cargo ; 14 Oct 2010 ; 24 May 2016 ;OO-TNL ASL Airlines Belgium ;lsd ;;
; OE-IAE ;Boeing 737-4Q8(SF); Cargo ; 19 Dec 2014 ; 24 May 2016 ;OE-IAE ASL Airlines Belgium ;lsd ;;
; OE-IAF ;Boeing 737-4Y0(SF); Cargo ; 24 Feb 2015 ; 24 May 2016 ;OE-IAF ASL Airlines Belgium ;;;
; OE-IAG ;Boeing 737-4Q8(SF); Cargo ; 27 May 2015 ; 24 May 2016 ;OE-IAG ASL Airlines Belgium ;lsd ;;
; OE-IAJ ;Boeing 737-476(SF); Cargo ; 28 Aug 2015 ; 24 May 2016 ;OE-IAJ ASL Airlines Belgium ;;;
; OE-IAP ;Boeing 737-4M0(BDSF); Cargo ; 23 Dec 2011 ; 24 May 2016 ;OE-IAP ASL Airlines Belgium ;lsd ;;
; OE-IAQ ;Boeing 737-4M0(BDSF); Cargo ; 28 Dec 2011 ; 24 May 2016 ;OE-IAQ ASL Airlines Belgium ;lsd ;;
; OE-IAR ;Boeing 737-4M0(BDSF); Cargo ; Jan 2012 ; 24 May 2016 ;OE-IAR ASL Airlines Belgium ;lsd ;;
; OE-IAS ;Boeing 737-4M0(BDSF); Cargo ; Mar 2012 ; 24 May 2016 ;OE-IAS ASL Airlines Belgium ;lsd ;;
; OE-IAT ;Boeing 737-4M0(BDSF); Cargo ; 6 Jun 2012 ; 24 May 2016 ;OE-IAT ASL Airlines Belgium ;lsd ;;
; OE-IBW ;Boeing 737-4Q8(SF); Cargo ; 1 Oct 2014 ; 24 May 2016 ;OE-IBW ASL Airlines Belgium ;lsd ;;
; OO-TNN ;Boeing 737-45D(BDSF); Cargo ; 23 Dec 2010 ; 24 May 2016 ;OO-TNN ASL Airlines Belgium ;lsd ;;
; OO-TNO ;Boeing 737-49R(BDSF); Cargo ; 22 Mar 2011 ; 24 May 2016 ;OO-TNO ASL Airlines Belgium ;lsd ;;
; OO-TNP ;Boeing 737-45D(BDSF); Cargo ; 27 Apr 2011 ; 24 May 2016 ;OO-TNP ASL Airlines Belgium ;lsd ;;
; OO-TNQ ;Boeing 737-4M0(BDSF); Cargo ; 9 Aug 2011 ; 24 May 2016 ;OO-TNQ ASL Airlines Belgium ;lsd ;;
; N491MC ;Boeing 747-47UF; Cargo ; Mar 2002 ; Sep 2002 ;N491MC Atlas Air ;lsf Atlas Air ;;
; OO-THA ;Boeing 747-4HAERF; Cargo ; 20 Dec 2006 ; 24 May 2016 ;OO-THA ASL Airlines Belgium ;Peter Abeles 1924 - 1999, lsd ;;
; OO-THB ;Boeing 747-4HAERF; Cargo ; 21 May 2007 ; 24 May 2016 ;OO-THB ASL Airlines Belgium ;John N. Cooper, lsd ;;
; OO-THC ;Boeing 747-4HAERF; Cargo ; 30 Jul 2007 ; 30 Jul 2007 ;OO-THC Emirates ;lsd ;;
; OO-THD ;Boeing 747-4HAERF; Cargo ; 11 Feb 2008 ; 11 Feb 2008 ;OO-THD Emirates ;lsd ;;
; OO-TJA ;Boeing 747-47UF; Cargo ; 7 Oct 2002 ; 6 May 2003 ;N494MC Atlas Air ;lsf Atlas Air ;;
; OE-LFB ;Boeing 757-23APF; Cargo ; 12 May 2015 ; 24 May 2016 ;OE-LFB ASL Airlines Belgium ;lsd ;;
; OO-TFA ;Boeing 757-28A(C); PAX/Cargo Combi ; 18 Mar 2011 ; 24 May 2016 ;OO-TFA ASL Airlines Belgium ;lsd ;;
; OO-TFC ;Boeing 757-222(PCF)(WL); Cargo ; 29 Apr 2016 ; 24 May 2016 ;OO-TFC ASL Airlines Belgium ;;;
; OO-TSA ;Boeing 777-FHT; Cargo ; 22 Jul 2011 ; 24 May 2016 ;OO-TSA ASL Airlines Belgium ;lsd ;;
; OO-TSB ;Boeing 777-FHT; Cargo ; 2 Apr 2012 ; 24 May 2016 ;OO-TSB ASL Airlines Belgium ;lsd ;;
; OO-TSC ;Boeing 777-FHT; Cargo ; 23 Nov 2011 ; 24 May 2016 ;OO-TSC ASL Airlines Belgium ;lsd ;;
; G-TNTD ;British Aerospace 146-200QT; Cargo ; 10 Nov 2009 ; 9 Jul 2010 ; Partially Preserved ;;;
; OO-TAQ ;British Aerospace 146-200QT; Cargo ; 30 Jul 2010 ; 23 Jul 2011 ; Stored ;;;
; OO-TAR ;British Aerospace 146-200QT; Cargo ; 8 Jun 2000 ; 27 Nov 2012 ;N146QT International Air Services ;;;
; OO-TAU ;British Aerospace 146-200QT; Cargo ; 6 Jul 2000 ; 3 Jan 2014 ; Preserved ;;;
; OO-TAW ;British Aerospace 146-200QT; Cargo ; 12 Jan 2001 ; 29 Jan 2015 ;C-GTFV Tronos ;;;
; OO-TAY ;British Aerospace 146-200QC;; 19 Jan 2006 ; 1 Mar 2012 ;ZE708 Royal Air Force ;;;
; OO-TAZ ;British Aerospace 146-200QC;; 7 Feb 2006 ; 24 Apr 2012 ;ZE707 Royal Air Force ;;;
