;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-BGDP ;Boeing 737-236(A);; 1 Apr 1982 ; Mar 1988 ;G-BGDP British Airways ;lsf British Airways ;;
; G-BGDR ;Boeing 737-236(A);; 1 Apr 1982 ; 13 Nov 1984 ;G-BGDR British Airways ;lsf British Airways ;;
; G-BGJE ;Boeing 737-236(A); Y130 ; Mar 1984 ; Mar 1988 ;G-BGJE British Airways ;River Wear , lsf British Airways ;;
; G-BGJF ;Boeing 737-236(A);; Apr 1985 ; 14 Apr 1988 ;G-BGJF Caledonian Airways ;River Axe , lsf British Airways ;;
; G-BGJG ;Boeing 737-236(A);; Apr 1985 ; 14 Apr 1988 ;G-BGJG Caledonian Airways ;River Arun , lsf British Airways ;;
; G-BGJH ;Boeing 737-236(A); Y130 ; May 1986 ; 14 Apr 1988 ;G-BGJH Caledonian Airways ;River Lyne , lsf British Airways ;;
; G-BGJI ;Boeing 737-236(A); Y130 ; 28 Apr 1985 ; 1 Nov 1987 ;G-BGJI British Airways ;River Wey , lsf British Airways ;;
; G-BGJJ ;Boeing 737-236(A); Y130 ; Mar 1984 ; 26 Oct 1987 ;G-BGJJ British Airways ;River Swale , lsf British Airways ;;
; G-BGJK ;Boeing 737-236(A); Y130 ; 10 Mar 1981 ; 14 Apr 1988 ;G-BGJK British Airways ;River Cherwell , lsf British Airways ;;
; G-BGJL ;Boeing 737-236(A); Y130 ; 2 Apr 1981 ; 22 Aug 1985 ; Written Off ;River Orrin ;;
; G-BGJM ;Boeing 737-236(A);; 8 Apr 1981 ; 5 Sep 1983 ;G-BGJM British Airways ;;;
; G-BHWE ;Boeing 737-204(A);; 1 Apr 1985 ; 25 Mar 1987 ;G-BHWE Britannia Airways ;lsf Britannia Airways ;;
; G-BLEA ;Boeing 737-2K2(A);; 1 May 1984 ; 1 Apr 1985 ;PH-TVP Transavia ;lsf Transavia ;;
; G-BMEC ;Boeing 737-2S3(A);; 1 May 1983 ; 30 Apr 1984 ;G-BMEC Air Europe ;lsf Air Europe ;;
; G-BMHG ;Boeing 737-2S3(A);; 1 Nov 1984 ; 9 May 1985 ;OO-TYD TEA - Trans European Airlines ;lsf Air Europe ;;
; G-BMOR ;Boeing 737-2S3(A);; 1 May 1983 ; 30 Apr 1984 ;G-BMOR Air Europe ;lsf Air Europe ;;
; G-BMSM ;Boeing 737-2S3(A);; 1 Nov 1984 ; 6 Jun 1985 ;EI-BRB Guinness Peat Aviation (GPA) ;lsf Air Europe ;;
; G-BRJP ;Boeing 737-2S3(A);; 1 Nov 1985 ; 30 Apr 1986 ;G-BRJP Air Europe ;lsf Air Europe ;;
; G-DDDV ;Boeing 737-2S3(A);; 23 Oct 1987 ; Apr 1988 ;G-DDDV GB Airways ;lsf Air Europe ;;
; G-BDXL ;Boeing 747-236B;; 19 Mar 1984 ; 31 Oct 1984 ;G-BDXL British Airways ;lsf British Airways ;;
; G-BMGS ;Boeing 747-283B;; 28 Apr 1986 ; Oct 1987 ;G-BMGS British Airways ;City of Swansea ;;
; G-BFCB ;Lockheed L-1011-385-3 TriStar 500;; 5 May 1983 ; 2 Nov 1983 ;ZD949 Royal Air Force ;;;
; G-BFCE ;Lockheed L-1011-385-3 TriStar 500;; 15 Jun 1985 ; 9 Oct 1985 ;ZD952 Royal Air Force ;lsf Royal Air Force ;;
