;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 5H-MMT ;BAC Vickers Super VC-10 (1154);; 3 Dec 1966 ; 28 Jan 1977 ;ZA147 Royal Air Force ;;;
; 5H-MOG ;BAC Vickers Super VC-10 (1154);; 28 Feb 1970 ; 21 Jan 1977 ;ZA150 Royal Air Force ;;;
; 5X-UVA ;BAC Vickers Super VC-10 (1154);; 12 Oct 1966 ; 18 Apr 1972 ; Written Off ;;;
; 5X-UVJ ;BAC Vickers Super VC-10 (1154);; 30 Apr 1969 ; 28 Jan 1977 ;ZA149 Royal Air Force ;;;
; 5Y-ADA ;BAC Vickers Super VC-10 (1154);; 1 Apr 1967 ; 28 Jan 1977 ;ZA148 Royal Air Force ;;;
; 5X-EAA ;Boeing 737-291(A);; 8 Nov 2002 ; 2 Aug 2010 ;TN-AHR Sococi Airways ;;;
; 5Y-AKX ;McDonnell Douglas DC-9-15;; Nov 1969 ; Jan 1970 ;N1793U McDonnell Douglas ;lsf McDonnell Douglas ;;
; 5H-MOI ;McDonnell Douglas DC-9-32;; 22 Dec 1970 ; Jan 1977 ;5Y-BBH Kenya Airways ;;;
; 5X-UVY ;McDonnell Douglas DC-9-32;; 24 Feb 1971 ; Jan 1977 ;5Y-BBR Kenya Airways ;;;
; 5Y-ALR ;McDonnell Douglas DC-9-32;; 19 Feb 1971 ; Jan 1977 ;5Y-ALR Air Tanzania ;;;
