;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZP-CCY ;British Aerospace 146-300;; Feb 1993 ; 10 Jun 1993 ;N146PZ BAE Systems Asset Management ;lsd ;;
; N1804 ;Douglas DC-8-62(F); Cargo ; 30 Apr 1990 ; 15 Jun 1990 ;N1804 Arrow Air ;lsd ;;
; N8072U ;Douglas DC-8-71;; 12 Jun 1991 ; 21 Jun 1992 ;EI-TLD Translift Airways ;lsd ;;
; N8079U ;Douglas DC-8-71; C12Y195 ; 20 Oct 1990 ; 31 Mar 1994 ;N8079U Emery Worldwide Airlines ;lsd ;;
; N8974U ;Douglas DC-8-62H;; 7 May 1990 ; 26 Apr 1991 ;N8974U Rich International Airways ;lsd ;;
; ZP-CCH ;Douglas DC-8-63; C12Y195 ; 20 Dec 1984 ; 8 Mar 1994 ;N825AX Airborne Express ;;;
; ZP-CCR ;Douglas DC-8-61;; 18 Jan 1988 ; 1 Feb 1995 ;N853AX Airborne Express ;;;
; ZP-CBX ;Lockheed L-188A Electra; Y85 ; 13 Jul 1970 ; Nov 1988 ; Partially Preserved ;;;
; ZP-CBY ;Lockheed L-188C Electra; Y85 ; 15 Dec 1968 ; Nov 1988 ; Partially Preserved ;;;
; ZP-CBZ ;Lockheed L-188C Electra; Y85 ; 15 Dec 1968 ; 18 Feb 1994 ;9Q-CRR New ACS ;;;
; F-BTDB ;McDonnell Douglas DC-10-30;; 2 Jul 1993 ; 1 Oct 1993 ;F-BTDB European Airlift ;lsf European Airlift ;;
; N602DC ;McDonnell Douglas DC-10-30;; 10 Jun 1992 ; 8 Mar 1994 ;N400JR DAS Air Cargo ;lsd ;;
; PP-VMX ;McDonnell Douglas DC-10-30;; 3 Oct 1993 ; 27 Jan 1994 ;PP-VMX Varig ;lsf Varig ;;
